gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.47085588461024064,0.32370346357621754,0.5890217533748339,0.7825128269833953,0.3716915995397008,1530,78,45,22,FOXA1|FOXC1|MIA|CXXC5|PHGDH|MELK|EXO1|ANLN|KIF2C|CEP55|BLVRA|MKI67|MYC|UBE2T|PTTG1|NUF2|SLC39A6|CENPF|KRT14|ERBB2|MYBL2|BAG1,0.5330280577398582,1817.5182591999765,25.748487400007434,ok,49,0,1067045,cdf0d789d0d4b9cf,mar,0.05,1,5573.340928599995,1
ANLN,0.3603049373556589,0.2726002855401783,0.7469770646603182,0.865718820361031,0.895827473042663,1528,80,49,24,MELK|CEP55|NDC80|UBE2C|UBE2T|MLPH|CENPF|NUF2|FOXA1|BCL2|RRM2|EGFR|CDH3|MIA|FOXC1|CDC6|GRB7|FGFR4|MYBL2|BLVRA|BAG1|ORC6|MDM2|ERBB2,0.29604380706701106,1825.6640358000004,30.33877630002098,ok,49,0,1067045,cdf0d789d0d4b9cf,mar,0.05,1,5573.340928599995,1
BAG1,0.31641912657791244,0.24378162156546568,0.07796824644490774,0.3257960078319943,0.25683820807108476,1534,74,49,24,SLC39A6|BCL2|PHGDH|MMP11|MLPH|CDC20|FOXA1|SFRP1|KIF2C|MDM2|NAT1|KRT5|PTTG1|CEP55|ORC6|RRM2|NUF2|MELK|MKI67|ANLN|BLVRA|CDC6|CCNB1|TYMS,0.3034564886625844,2394.746968899999,34.838917400018545,ok,49,0,1067045,cdf0d789d0d4b9cf,mar,0.05,1,5573.340928599995,1
BCL2,0.5535725951442397,0.41210851606316334,0.6822132471857709,0.8403184954907607,0.7984450203628285,1534,74,49,24,ESR1|SLC39A6|CDH3|EXO1|EGFR|ANLN|MELK|CDC20|KIF2C|FOXA1|MLPH|UBE2C|CEP55|RRM2|UBE2T|BAG1|MKI67|MIA|CDC6|TYMS|MYBL2|BLVRA|MYC|ORC6,0.6588411331282551,1434.6610480999807,22.195361999998568,ok,49,0,1067045,cdf0d789d0d4b9cf,mar,0.05,1,5573.340928599995,1
BIRC5,0.5103385913069256,0.36812892143532705,0.7189336760293861,0.8719954967970825,0.9040541016519321,1520,88,37,18,KIF2C|CDC20|UBE2C|CEP55|EXO1|MELK|CCNE1|MKI67|CCNB1|FOXA1|MLPH|GPR160|RRM2|BCL2|PGR|CDH3|MIA|CXXC5,0.4947335171427453,1607.4127881999884,15.94195330000366,ok,49,0,1067045,cdf0d789d0d4b9cf,mar,0.05,1,5573.340928599995,1
BLVRA,0.6218227404025614,0.4989860616201852,0.33391890383445544,0.5795538496963433,0.5911392405063292,1529,79,42,21,FOXA1|ACTR3B|GPR160|MLPH|SLC39A6|CCNE1|PGR|MYC|ESR1|MELK|CDC20|CENPF|TYMS|MAPT|UBE2C|CCNB1|ANLN|MDM2|BCL2|NDC80|FGFR4,0.6170286203952424,1688.8217198000057,20.629658499994548,ok,49,0,1067045,cdf0d789d0d4b9cf,mar,0.05,1,5573.340928599995,1
CCNB1,0.27674390661356535,0.2203247095233979,0.8579665849389302,0.9287186081346491,0.9033095392602205,1540,68,45,22,NDC80|PTTG1|UBE2C|CEP55|BIRC5|CENPF|NUF2|UBE2T|MELK|MKI67|TYMS|CCNE1|CDC6|MAPT|ESR1|PHGDH|MYBL2|FGFR4|BLVRA|MDM2|TMEM45B|ERBB2,0.3500307648946031,1811.6167137000011,27.987988800014136,ok,49,0,1067045,cdf0d789d0d4b9cf,mar,0.05,1,5573.340928599995,1
CCNE1,0.7034218889517007,0.4415124268552991,0.6759555882710134,0.8502927213585176,0.85014064697609,1528,80,47,23,KIF2C|MELK|EXO1|FOXA1|UBE2C|BIRC5|MLPH|MKI67|NDC80|CDH3|FOXC1|GPR160|EGFR|UBE2T|MIA|CCNB1|NUF2|RRM2|CDC6|FGFR4|GRB7|MYC|ERBB2,0.46122834417869896,1643.3821497999888,26.773523100011516,ok,49,0,1067045,cdf0d789d0d4b9cf,mar,0.05,1,5573.340928599995,1
CDC20,0.46770201111022985,0.3569447416950057,0.8673852657438856,0.936507621897744,0.9444934208378227,1526,82,40,20,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|EXO1|MELK|CENPF|CCNB1|UBE2T|MLPH|SLC39A6|BCL2|GPR160|NUF2|RRM2|PGR|ORC6|MIA|BAG1,0.36731384360163394,1835.028679799987,19.195166399993468,ok,49,0,1067045,cdf0d789d0d4b9cf,mar,0.05,1,5573.340928599995,1
CDC6,0.20609330849824173,0.13972266557332438,0.2821184227490864,0.5750563787031163,0.5902890695573623,1527,81,21,10,EXO1|CEP55|ERBB2|BIRC5|KIF2C|CCNB1|ANLN|MKI67|RRM2|NDC80,0.20480778008824202,2221.3875138000003,5.95813869999256,ok,49,0,1067045,cdf0d789d0d4b9cf,mar,0.05,1,5573.340928599995,1
