stage,imputer,missing_rate,replicate,fold,rmse,mae,corr_frobenius,corr_frobenius_rel,corr_mae_offdiag,corr_rv,n_masked_test_values,n_eligible_cells,n_artificially_masked_cells,n_legacy_imputed_cells_in_cohort,n_legacy_imputed_cells_in_metric_target,target_cell_policy,n_train,n_test,degenerate_constant_preds,seed
imputation,RFECA_SVR(k=10),0.0,1,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,1000045
imputation,RFECA_SVR(k=10),0.0,1,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,1000045
imputation,RFECA_SVR(k=20),0.0,1,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,1000045
imputation,RFECA_SVR(k=20),0.0,1,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,1000045
imputation,RFECA_SVR(k=20),0.0,1,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,1000045
imputation,RFECA_SVR(k=20),0.0,1,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,1000045
imputation,RFECA_SVR(k=20),0.0,1,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,1000045
imputation,RFECA_SVR(k=5),0.0,2,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,2000048
imputation,RFECA_SVR(k=5),0.0,2,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,2000048
imputation,RFECA_SVR(k=5),0.0,2,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,2000048
imputation,RFECA_SVR(k=5),0.0,2,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,2000048
imputation,RFECA_SVR(k=5),0.0,2,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,2000048
imputation,RFECA_SVR(k=10),0.0,2,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,2000048
imputation,RFECA_SVR(k=10),0.0,2,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,2000048
imputation,RFECA_SVR(k=10),0.0,2,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,2000048
imputation,RFECA_SVR(k=10),0.0,2,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,2000048
imputation,RFECA_SVR(k=10),0.0,2,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,2000048
imputation,RFECA_SVR(k=20),0.0,2,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,2000048
imputation,RFECA_SVR(k=20),0.0,2,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,2000048
imputation,RFECA_SVR(k=20),0.0,2,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,2000048
imputation,RFECA_SVR(k=20),0.0,2,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,2000048
imputation,RFECA_SVR(k=20),0.0,2,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,2000048
imputation,RFECA_SVR(k=5),0.0,3,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,3000051
imputation,RFECA_SVR(k=5),0.0,3,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,3000051
imputation,RFECA_SVR(k=5),0.0,3,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,3000051
imputation,RFECA_SVR(k=5),0.0,3,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,3000051
imputation,RFECA_SVR(k=5),0.0,3,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,3000051
imputation,RFECA_SVR(k=10),0.0,3,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,3000051
imputation,RFECA_SVR(k=10),0.0,3,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,3000051
imputation,RFECA_SVR(k=10),0.0,3,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,3000051
imputation,RFECA_SVR(k=10),0.0,3,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,3000051
imputation,RFECA_SVR(k=10),0.0,3,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,3000051
imputation,RFECA_SVR(k=20),0.0,3,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,3000051
imputation,RFECA_SVR(k=20),0.0,3,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,3000051
imputation,RFECA_SVR(k=20),0.0,3,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,3000051
imputation,RFECA_SVR(k=20),0.0,3,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,3000051
imputation,RFECA_SVR(k=20),0.0,3,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,3000051
imputation,RFECA_SVR(k=5),0.0,4,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,4000054
imputation,RFECA_SVR(k=5),0.0,4,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,4000054
imputation,RFECA_SVR(k=5),0.0,4,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,4000054
imputation,RFECA_SVR(k=5),0.0,4,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,4000054
imputation,RFECA_SVR(k=5),0.0,4,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,4000054
imputation,RFECA_SVR(k=10),0.0,4,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,4000054
imputation,RFECA_SVR(k=10),0.0,4,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,4000054
imputation,RFECA_SVR(k=10),0.0,4,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,4000054
imputation,RFECA_SVR(k=10),0.0,4,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,4000054
imputation,RFECA_SVR(k=10),0.0,4,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,4000054
imputation,RFECA_SVR(k=20),0.0,4,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,4000054
imputation,RFECA_SVR(k=20),0.0,4,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,4000054
imputation,RFECA_SVR(k=20),0.0,4,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,4000054
imputation,RFECA_SVR(k=20),0.0,4,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,4000054
imputation,RFECA_SVR(k=20),0.0,4,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,4000054
imputation,RFECA_SVR(k=5),0.0,5,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,5000057
imputation,RFECA_SVR(k=5),0.0,5,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,5000057
imputation,RFECA_SVR(k=5),0.0,5,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,5000057
imputation,RFECA_SVR(k=5),0.0,5,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,5000057
imputation,RFECA_SVR(k=5),0.0,5,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,5000057
imputation,RFECA_SVR(k=10),0.0,5,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,5000057
imputation,RFECA_SVR(k=10),0.0,5,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,5000057
imputation,RFECA_SVR(k=10),0.0,5,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,5000057
imputation,RFECA_SVR(k=10),0.0,5,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,5000057
imputation,RFECA_SVR(k=10),0.0,5,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,5000057
imputation,RFECA_SVR(k=20),0.0,5,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,5000057
imputation,RFECA_SVR(k=20),0.0,5,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,5000057
imputation,RFECA_SVR(k=20),0.0,5,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,5000057
imputation,RFECA_SVR(k=20),0.0,5,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,5000057
imputation,RFECA_SVR(k=20),0.0,5,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,5000057
imputation,RFECA_SVR(k=5),0.0,6,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,6000060
imputation,RFECA_SVR(k=5),0.0,6,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,6000060
imputation,RFECA_SVR(k=5),0.0,6,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,6000060
imputation,RFECA_SVR(k=5),0.0,6,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,6000060
imputation,RFECA_SVR(k=5),0.0,6,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,6000060
imputation,RFECA_SVR(k=10),0.0,6,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,6000060
imputation,RFECA_SVR(k=10),0.0,6,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,6000060
imputation,RFECA_SVR(k=10),0.0,6,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,6000060
imputation,RFECA_SVR(k=10),0.0,6,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,6000060
imputation,RFECA_SVR(k=10),0.0,6,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,6000060
imputation,RFECA_SVR(k=20),0.0,6,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,6000060
imputation,RFECA_SVR(k=20),0.0,6,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,6000060
imputation,RFECA_SVR(k=20),0.0,6,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,6000060
imputation,RFECA_SVR(k=20),0.0,6,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,6000060
imputation,RFECA_SVR(k=20),0.0,6,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,6000060
imputation,RFECA_SVR(k=5),0.0,7,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,7000063
imputation,RFECA_SVR(k=5),0.0,7,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,7000063
imputation,RFECA_SVR(k=5),0.0,7,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,7000063
imputation,RFECA_SVR(k=5),0.0,7,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,7000063
imputation,RFECA_SVR(k=5),0.0,7,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,7000063
imputation,RFECA_SVR(k=10),0.0,7,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,7000063
imputation,RFECA_SVR(k=10),0.0,7,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,7000063
imputation,RFECA_SVR(k=10),0.0,7,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,7000063
imputation,RFECA_SVR(k=10),0.0,7,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,7000063
imputation,RFECA_SVR(k=10),0.0,7,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,7000063
imputation,RFECA_SVR(k=20),0.0,7,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,7000063
imputation,RFECA_SVR(k=20),0.0,7,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,7000063
imputation,RFECA_SVR(k=20),0.0,7,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,7000063
imputation,RFECA_SVR(k=20),0.0,7,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,7000063
imputation,RFECA_SVR(k=20),0.0,7,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,7000063
imputation,RFECA_SVR(k=5),0.0,8,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,8000066
imputation,RFECA_SVR(k=5),0.0,8,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,8000066
imputation,RFECA_SVR(k=5),0.0,8,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,8000066
imputation,RFECA_SVR(k=5),0.0,8,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,8000066
imputation,RFECA_SVR(k=5),0.0,8,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,8000066
imputation,RFECA_SVR(k=10),0.0,8,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,8000066
imputation,RFECA_SVR(k=10),0.0,8,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,8000066
imputation,RFECA_SVR(k=10),0.0,8,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,8000066
imputation,RFECA_SVR(k=10),0.0,8,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,8000066
imputation,RFECA_SVR(k=10),0.0,8,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,8000066
imputation,RFECA_SVR(k=20),0.0,8,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,8000066
imputation,RFECA_SVR(k=20),0.0,8,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,8000066
imputation,RFECA_SVR(k=20),0.0,8,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,8000066
imputation,RFECA_SVR(k=20),0.0,8,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,8000066
imputation,RFECA_SVR(k=20),0.0,8,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,8000066
imputation,RFECA_SVR(k=5),0.0,9,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,9000069
imputation,RFECA_SVR(k=5),0.0,9,2,,,5.427699092677351e-15,2.7908973982272053e-16,7.051142018621901e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,9000069
imputation,RFECA_SVR(k=5),0.0,9,3,,,5.597709237002379e-15,2.8431838904997343e-16,6.86116435244125e-17,1.0,0,80400,0,0,0,originally_observed_only,1286,322,False,9000069
imputation,RFECA_SVR(k=5),0.0,9,4,,,6.240621949104495e-15,3.2261714621074946e-16,7.961119539961469e-17,1.0,0,80400,0,0,0,originally_observed_only,1287,321,False,9000069
imputation,RFECA_SVR(k=5),0.0,9,5,,,6.225571433348475e-15,3.2286832331060133e-16,7.928429738132285e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1287,321,False,9000069
imputation,RFECA_SVR(k=10),0.0,9,1,,,5.723572058187916e-15,3.0768953435493874e-16,7.352501544107985e-17,1.0000000000000002,0,80400,0,0,0,originally_observed_only,1286,322,False,9000069
